Name	Link
LAPTOP MSI GAMING GF65 THIN (10UE-241VN) ( I5 10300H 16GB RAM/512GB SSD/RTX 3060 6G/15.6 INCH FHD 144HZ/WIN10/ĐEN/BA LÔ)	https://www.hanoicomputer.vn/laptop-msi-gaming-gf65-thin-10ue-241vn-den-ba-lo
LAPTOP ASUS GAMING ROG STRIX G533QM-HF089T (RYZEN 9 5900HX/2*8GB RAM/1TB SSD/15.6 FHD 300HZ/RTX 3060 6GB/WIN10/BALO/CHUỘT/ĐEN)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-strix-g533qm-hf089t-chuot-den
LAPTOP ACER ASPIRE 3 A315-56-37DV (NX.HS5SV.001) (I3 1005G1/4GB RAM/256GB SSD/15.6 INCH FHD/WIN 10/ĐEN)	https://www.hanoicomputer.vn/laptop-acer-aspire-3-a315-56-37dv-nxhs5sv001-den
LAPTOP ACER GAMING NITRO 5 AN515-45-R3SM (NH.QBMSV.005) (RYZEN 5 5600H /8GB RAM/512GB SSD/GTX1650 4G/15.6 INCH FHD 144HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-acer-gaming-nitro-5-an515-45-r3sm-nhqbmsv005-den-2021
LAPTOP ACER GAMING NITRO 5 AN515-45-R9SC (NH.QBRSV.001) (RYZEN 7 5800H /8GB RAM/512GB SSD/RTX3070 8G/15.6 INCH FHD 144HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-acer-gaming-nitro-5-an515-45-r9sc-nhqbrsv001-den-2021
"MICROSOFT SURFACE PRO 7 PLUS (1N9-000011/1N9-00006) (I5 1135G7/8GB RAM/128GB SSD/12.3""/WIN10/BẠC)(BẢO HÀNH TẠI HACOM)"	https://www.hanoicomputer.vn/microsoft-surface-pro-7-plus-i5-8gb-128gb-bac
LAPTOP ASUS VIVOBOOK TM470EA-EC029T(I5 1135G7/8GB RAM/512GB SSD/14 FHD TOUCH/WIN10/XOAY/BẠC)	https://www.hanoicomputer.vn/laptop-asus-vivobook-tm470ea-ec029t-bac
LAPTOP DELL INSPIRON 5406 2 IN 1 (70232602) (I5 1135G7/8GB RAM/ 512GB SSD/14.0 INCH FHD TOUCH/WIN 10/XÁM)	https://www.hanoicomputer.vn/laptop-dell-inspiron-5406-2-in-1-70232602-xam
Màu Bạc 40.999.000₫	None
Màu Đen 42.999.000₫	https://www.hanoicomputer.vn/microsoft-surface-pro-7-plus-i7-1165g7-16gb-ram-256gb-den
"MICROSOFT SURFACE PRO 7 PLUS (1NC-00001/1NC-00006)(I7 1165G7/16GB RAM/256GB SSD/12.3""/WIN10/BẠC)(BẢO HÀNH TẠI HACOM)"	https://www.hanoicomputer.vn/microsoft-surface-pro-7-plus-i7-1165g7-16gb-ram-256gb-bac
"MICROSOFT SURFACE PRO 7 PLUS (1S2-00008/1S2-00011)(I5 1135G7/8GB RAM/128GB SSD/12.3""/WIN10/BẠC/LTE)(BẢO HÀNH TẠI HACOM)"	https://www.hanoicomputer.vn/microsoft-surface-pro-7-plus-i5-1135g7-8gb-ram-128gb-bac-lte
LAPTOP ACER SWIFT 3 SF313-53-518Y (NX.A4JSV.003) (I5-1135G7/16GB RAM/512GB SSD/13.5 INCH QHD/WIN10/BẠC)	https://www.hanoicomputer.vn/laptop-acer-swift-3-sf313-53-518y-nxa4jsv003-bac
LAPTOP LENOVO THINKBOOK 13S GEN2-ITL (20V9002GVN) (I7 1165G7/8GB RAM/512GB SSD/13.3 FHD/WIN/XÁM) (HÀNG THANH LÝ - MỚI 90%)	https://www.hanoicomputer.vn/laptop-lenovo-thinkbook-13s-gen2-itl-20v9002gvn-xam-tl
LAPTOP ASUS GAMING ROG STRIX G533QR-HQ098T (RYZEN 9 5900HX/2*8GB RAM/1TB SSD/15.6 WQHD 165HZ/RTX 3070 8GB/WIN10/BALO/CHUỘT/ĐEN)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-strix-g533qr-hq098-den
LAPTOP ASUS GAMING ROG STRIX G533QR-HF113T (RYZEN 9 5900HX/2*8GB RAM/1TB SSD/15.6 FHD 300HZ/RTX 3070 8GB/WIN10/BALO/CHUỘT/ĐEN)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-strix-g533qr-hf113t-den
LAPTOP LG GRAM 14ZD90P-G.AX51A5 (I5 1135G7/8GB RAM/256GB SSD/14.0 INCH WUXGA/TRẮNG) (2021)	https://www.hanoicomputer.vn/laptop-lg-gram-14zd90p-g-ax51a5-trang-2021
LAPTOP LG GRAM 14Z90P- G.AH75A5 (I7 1165G7/16GB RAM/512GB SSD/14.0 INCH WUXGA/WIN10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-lg-gram-14z90p-g-ah75a5-den-2021
LAPTOP LG GRAM 16ZD90P-G.AX54A5 (I5 1135G7/8GB RAM/256GB SSD/16.0 INCH WQXGA/TRẮNG) (2021)	https://www.hanoicomputer.vn/laptop-lg-gram-16zd90p-g-ax54a5-trang-2021
LAPTOP LG GRAM 16Z90P-G.AH73A5 (I7 1165G7/16GB/256GB SSD/16.0/WIN10/BẠC)	https://www.hanoicomputer.vn/laptop-lg-gram-16z90p-g-ah73a5-bac-2021
LAPTOP LG GRAM 16Z90P-G.AH75A5 (I7 1165G7/16GB RAM/512GB SSD/16.0 INCH WQXGA/WIN10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-lg-gram-16z90p-g-ah75a5-den-2021
LAPTOP LG GRAM 17Z90P-G.AH76A5 (I7 1165G7/16GB/512GB SSD/17.0/WIN10/BẠC)	https://www.hanoicomputer.vn/laptop-lg-gram-17z90n-g-ah76a5-bac-2021
SURFACE LAPTOP 4 (SPB-00001/5PB-00001)(R5 4680U/8GB RAM/256GB SSD/13.5/WIN10/BẠC)(BẢO HÀNH TẠI HACOM)	https://www.hanoicomputer.vn/surface-laptop-4-spb-00001-r5-4680u-8gb-ram-256gb-ssd-bac
LAPTOP ASUS GAMING TUF FX516PE-HN005T (I7 11370H/8GB RAM/512GB SSD/15.6 FHD 144HZ/RTX 3050TI 4GB/WIN10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-tuf-fx516pe-hn005t-xam
LAPTOP DELL INSPIRON 3501 (70243203) (I5 1135G7 4GB RAM/256GB SSD/MX330 2G/15.6 INCH FHD/WIN10/ĐEN)	https://www.hanoicomputer.vn/laptop-dell-inspiron-3501-70243203-den
LAPTOP MSI GAMING PULSE GL66 (11UDK-255VN) (I7 11800H/ 16GB RAM/512GB SSD/RTX3050TI 4G/15.6 INCH FHD 144HZ/WIN 10) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-pulse-gl66-11udk-255vn-i7-11800h-16gb-ram-512gb-ssd-rtx3050ti-4g-15.6-inch-fhd-144hz-win-10-2021
LAPTOP MSI GAMING KATANA GF76 (11UC-096VN) (I7 11800H 8GB RAM/512GB SSD/RTX3050 4GB/17.3 INCH FHD 144HZ/WIN10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-katana-gf76-11uc-096vn-i7-11800h-8gb-ram-512gb-ssd-rtx3050-4g-17.3-inch-fhd-144hz-win10-den-2021
LAPTOP HP PROBOOK 430 G8 (2H0P0PA) (I7 1165G7/8GB RAM/512GB SSD /13.3 FHD/FP/WIN/BẠC)	https://www.hanoicomputer.vn/laptop-hp-probook-430-g8-2h0p0pa-bac
LAPTOP ASUS VIVOBOOK TP470EA-EC027T(I3 1115G4/4GB RAM/512GB SSD/14 FHD TOUCH/WIN10/XOAY/BẠC)	https://www.hanoicomputer.vn/laptop-asus-vivobook-tp470ea-ec027t-bac
LAPTOP ASUS GAMING TUF FA706IU-HX406T (R7 4800H/8GB RAM/512GB SSD/17.3 FHD 144HZ /GTX 1660TI 6GB/WIN10/XÁM/BALO)	https://www.hanoicomputer.vn/laptop-asus-gaming-tuf-fa706iu-hx406t-xam-balo
MÁY TÍNH XÁCH TAY MSI GAMING GP76 LEOPARD (11UG-280VN) (I7 11800H/16GBRAM/1TB SSD/RTX3070 8G/17.3 INCH FHD 240HZ/WIN 10) (2021)	https://www.hanoicomputer.vn/msi-gaming-gp76-leopard-11ug-280vn
LAPTOP ASUS GAMING ROG STRIX G713QM-K4183T (RYZEN 9 5900HX/2*8GB RAM/512B SSD/17.3 WQHD 165HZ/RTX 3060 6GB/WIN10/BALO/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-strix-g713qm-k4183t-ryzen-9-5900hx-2-8gb-ram-512b-ssd-17.3-wqhd-165hz-rtx-3060-6gb-win10-balo-xam
LAPTOP ASUS GAMING ROG ZEPHYRUS GA401QH-HZ035T (R7 5800HS/8GB RAM/512GB SSD/14 FHD 144HZ/GTX 1650 4GB/WIN10/TÚI/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-zephyrus-ga401qh-hz035t-xam
LAPTOP MSI GAMING BRAVO 15 (B5DD-028VN) (R7-5800H/8GB RAM/512GB SSD/RX5500M 4GB/15.6 INCH FHD 144HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-bravo-15-b5dd-028vn-den-2021
LAPTOP MSI GAMING BRAVO 15 (B5DD-027VN) (R5-5600H/8GB RAM/512GB SSD/RX5500M 4GB/15.6 INCH FHD 144HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-bravo-15-b5dd-027vn-den-2021
LAPTOP ASUS ZENBOOK UX425EA-KI429T (I5 1135G7/8GB RAM/512GB SSD/14 FHD/WIN10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-zenbook-ux425ea-ki429t-i5-1135g7-8gb-ram-512gb-ssd-14-fhd-win10-xam
LAPTOP DELL INSPIRON 5505 (N5R74700U) (R7 4700U 8GB RAM/512GB SSD/15.6 INCH FHD/WIN10/BẠC)	https://www.hanoicomputer.vn/laptop-dell-inspiron-5505-n5r74700u-bac
LAPTOP ASUS GAMING TUF FX506HC-HN002T (I5 11400H/8GB RAM/512GB SSD/15.6 FHD 144HZ/RTX 3050 4GB/WIN10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-tuf-fx506hc-hn002t-xam
LAPTOP GIGABYTE GAMING G5 (MD-5 51S1123SH) (I5 11400H /16GB RAM/512GB SSD/RTX3050TI 4G/15.6 INCH FHD 144HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-gigabyte-gaming-g5-md-5-51s1123sh-den-2021
LAPTOP GIGABYTE GAMING AORUS 15P (YD -73S1224GH) (I7 11800H /16GB RAM/1TB SSD/RTX3080 8G/15.6 INCH FHD 240HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-gigabyte-gaming-aorus-15p-yd-73s1224gh-den-2021
LAPTOP GIGABYTE GAMING AERO 15 OLED (KD-72S1623GH) (I7 11800H /16GB RAM/512GB SSD/RTX3060 6G/15.6 INCH UHD AMOLED/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-gigabyte-gaming-aero-15-oled-kd-72s1623gh-den-2021
LAPTOP ASUS GAMING ROG STRIX G15 G513QC-HN015T (RYZEN 7 5800H/8GB RAM/512GB SSD/15.6 FHD 144HZ/RTX 3050 4GB/WIN10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-strix-g513qc-hn015t-xam
LAPTOP MSI GAMING GE76 RAIDER 11UH (I9 11980HK/64GB RAM/ 2TB SSD/RTX3080 16G/17.3 INCH UHD 120HZ/ WIN10) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-ge76-raider-11uh-2021
LAPTOP MSI GAMING GE66 RAIDER (11UH-211VN) (I7 11800H/32GB RAM/2TB SSD/RTX3080 16G/15.6 INCH QHD 240HZ/WIN10) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-ge66-raider-11uh-211vn-2021
LAPTOP MSI GAMING GE66 RAIDER (11UG-210VN) (I7 11800H/16GB RAM/2TB SSD/RTX3070 8G/15.6 INCH FHD 300HZ/WIN10) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-ge66-raider-11ug-210vn-2021
LAPTOP MSI GAMING GS66 STEALTH (11UG-210VN) (I7 11800H 32GB RAM/2TB SSD/RTX3070 8G/15.6 INCH FHD 300HZ/WIN 10) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-gs66-stealth-11ug-210vn-2021
LAPTOP MSI MODERN 14 (B5M-014VN) (R5 5500U/8GB RAM/512GB SSD/14.0 INCH FHD/WIN10/XÁM) (2021)	https://www.hanoicomputer.vn/laptop-msi-modern-14-b5m-014vn-xam-2021
LAPTOP MSI MODERN 15 (A5M-048VN) (R5 5500U/8GB RAM/512GB SSD/15.6 INCH FHD/WIN10/XÁM) (2021)	https://www.hanoicomputer.vn/laptop-msi-modern-15-a5m-048vn-xam-2021
LAPTOP MSI SUMMIT E13 FLIP EVO (A11MT-211VN) (I7 1185G7/16GB RAM/1TB SSD/13.4 INCH FHD TOUCH/WIN10/BÚT MSI/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-msi-summit-e13-flip-evo-a11mt-211vn-den-2021
LAPTOP DELL LATITUDE 3420 (42LT342002) (I5 1135G7 8GB RAM/1TB HDD/14.0 INCH HD/UBUNTU/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-dell-latitude-3420-42lt342002-den-2021
LAPTOP HP 240 G8 (3D0A9PA) (I5 1135G7/8GB RAM/256GB SSD/14 FHD/DOS/BẠC)	https://www.hanoicomputer.vn/laptop-hp-240-g8-3d0a9pa-bac
LAPTOP ACER GAMING NITRO 5 EAGLE AN515-57-51G6 (NH.QD8SV.002) (I5 11400H/8GB RAM/512GB SSD/RTX3050 4G/15.6 INCH FHD 144HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-acer-gaming-nitro-5-eagle-an515-57-51g6-nhqd8sv002-den-2021
LAPTOP ACER GAMING NITRO 5 EAGLE AN515-57-74NU (NH.QD9SV.001) (I7 11800H/8GB RAM/ 512GB SSD/RTX3050TI 4G/15.6 INCH FHD 144HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-acer-gaming-nitro-5-eagle-an515-57-74nu-nhqd9sv001-den-2021
LAPTOP HP 240 G8 (3D0F0PA) (I7 1165G7/8GB RAM/512GB SSD/14 FHD/DOS/BẠC)	https://www.hanoicomputer.vn/laptop-hp-240-g8-3d0f0pa-bac
LAPTOP ASUS GAMING ROG ZEPHYRUS G GA503QR-HQ093T (R9 5900HS/2*8GB RAM/1TB SSD/15.6 WQHD 165HZ/RTX 3070 8GB/WIN10/TÚI/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-zephyrus-g-ga503qr-hq093-tui-xam
LAPTOP ACER SWIFT 3 SF314-511-56G1 (NX.ABLSV.002) (I5-1135G7/16GB RAM/512GB SSD/14.0 INCH FHD IPS/WIN10/BẠC) (2021)	https://www.hanoicomputer.vn/laptop-acer-swift-3-sf314-511-56g1-nxablsv002-bac-2021
LAPTOP DELL XPS 13 9310 (JGNH62) (I7 1165G7/16GB RAM/512GB SSD/13.4 INCH UHD TOUCH/WIN 10/BẠC) (2021)	https://www.hanoicomputer.vn/laptop-dell-xps-13-9310-jgnh62-i7-1165g7-16gb-ram-512gb-ssd-13.4-inch-uhd-touch-win-10-bac-2021
LAPTOP ASUS GAMING TUF FX506HM-HN018T (I5 11400H/8GB RAM/512GB SSD/15.6 FHD 144HZ/RTX 3060 6GB/WIN10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-tuffx506hm-hn018t-i5-11400h-8gb-ram-512gb-ssd-15.6-fhd-144hz-rtx-3060-6gb-win10-xam
APPLE MACBOOK AIR 13 (MGN93SA/A) (APPLE M1/8GB RAM/256GB SSD/13.3 INCH IPS/MAC OS/BẠC) (HÀNG THANH LÝ - MỚI 95%)	https://www.hanoicomputer.vn/apple-macbook-air-13-mgn93sa-a-bac-tl
LAPTOP MSI GAMING GF63 THIN (10SC-468VN) (I5 10500H 8GB RAM/512GB SSD/GTX1650 MAX Q 4G/15.6 INCH FHD 144HZ/WIN10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-gf63-thin-10sc-468vn-den-2021
LAPTOP MSI GAMING KATANA GF66 (11UC-641VN) (I7 11800H 8GB RAM/512GB SSD/RTX3050 4GB/15.6 INCH FHD 144HZ/WIN10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-katana-gf66-11uc-641vn-den-2021
LAPTOP MSI MODERN 14 B11MO-460VN (I7 1165G7/8GB RAM/512GB SSD/14.0 INCH FHD 72% NTSC/ WIN10/XÁM) (2021)	https://www.hanoicomputer.vn/laptop-msi-modern-14-b11mo-460vn-xam-2021
LAPTOP ACER GAMING NITRO 5 EAGLE AN515-57-77KU (NH.QDGSV.001) (I7 11800H/16GB RAM/512GB SSD/RTX3060 6G/15.6 INCH QHD 165HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-acer-gaming-nitro-5-eagle-an515-57-77ku-nhqdgsv001-den-2021
LAPTOP ASUS GAMING TUF FX706HC-HX003T (I5 11400H/8GB RAM/512GB SSD/17.3 FHD/RTX 3050 4GB/WIN10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-tuf-fx706hc-hx003t-xam
LAPTOP ASUS GAMING TUF FX706HC-HX009T (I7 11800H/8GB RAM/512GB SSD/17.3 FHD/RTX 3050 4GB/WIN10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-tuf-fx706hc-hx009t-xam
LAPTOP DELL GAMING G5 G5500A (P89F003G5500A) (I7 10750H/16GB RAM/ 512GB SSD /15.6 INCH FHD 144HZ/RTX2060 6G/WIN10/ĐEN)	https://www.hanoicomputer.vn/laptop-dell-gaming-g5-g5500a-p89f003g5500a-i7-10750h-16gb-ram-512gb-ssd-15.6-inch-fhd-144hz-rtx2060-6g-win10-den
LAPTOP ASUS GAMING ROG ZEPHYRUS GA503QM-HQ158T (R9 5900HS/16GB RAM/512GB SSD/15.6 WQHD 165HZ/RTX 3060 6GB/WIN10/BALO/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-zephyrus-ga503qm-hq158t-xam
LAPTOP DELL INSPIRON 5310 (N3I3116W) (I3 1125G4 8GBRAM/256GB SSD/13.3 INCH FHD/WIN10/BẠC)	https://www.hanoicomputer.vn/laptop-dell-inspiron-5301-n3i3116w-bac
LAPTOP DELL LATITUDE 3420 (L3420I3SSD) (I3 1115G4 8GB RAM/256GB SSD/14.0 INCH/FEDORA/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-dell-latitude-3420-l3420i3ssd-den-2021
LAPTOP ASUS ZENBOOK UX425EA-KI474T (I5 1135G7/8GB RAM/512GB SSD/14 FHD/WIN10/CÁP USB TO LAN,USB C-AUDIO/TÍM BẠC)	https://www.hanoicomputer.vn/laptop-asus-zenbook-ux425ea-ki474t-tim-bac
LAPTOP HP PAVILION 15-EG0505TU (46M02PA) ( I5-1135G7/8GB RAM/512GB SSD/15.6 FHD/WIN10/VÀNG)	https://www.hanoicomputer.vn/laptop-hp-pavilion-15-eg0505tu-46m02pa-vang
LAPTOP ASUS VIVOBOOK S433EA-AM885T (I7 1165G7/16GB RAM/512GB SSD/14 FHD/WIN10/NUMPAD/XÁM ĐEN)	https://www.hanoicomputer.vn/laptop-asus-vivobook-s433ea-am885t-xam
LAPTOP HP PAVILION 15-EG0507TU (46M06PA) ( I5-1135G7/8GB RAM/256GB SSD/15.6 FHD/WIN10/VÀNG)	https://www.hanoicomputer.vn/laptop-hp-pavilion-15-eg0507tu-46m06pa-vang
LAPTOP DELL INSPIRON 5410 2 IN 1 (N4I5147W) (I5 1135G7/8GB RAM/ 512GB SSD/MX350 2GB/14.0 INCH FHD TOUCH/WIN 10/BẠC)	https://www.hanoicomputer.vn/laptop-dell-inspiron-5410-2-in-1-n4i5147w-bac
LAPTOP ASUS X415EA-EK675T (I3 1115G4/4GB RAM/256GB SSD/14 FHD/WIN 10/BẠC)	https://www.hanoicomputer.vn/laptop-asus-x415ea-ek675t-bac
LAPTOP DELL GAMING G3 15 G3500C (P89F002G3500C) (I7 10750H/16GB RAM/1TB HDD+256GB SSD/15.6 INCH FHD 120HZ/GTX1650TI 4G/WIN10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-dell-gaming-g3-15-g3500c-p89f002g3500c-den-2021
LAPTOP ACER GAMING ASPIRE 7 A715-75G-56ZL (NH.Q97SV.001) (I5 10300H/8GBRAM/512GB SSD/GTX1650 4G/15.6 INCH FHD IPS/WIN10/ĐEN)	https://www.hanoicomputer.vn/laptop-acer-gaming-aspire-7-a715-75g-56zl-nhq97sv001-den
LAPTOP ASUS X515EA-BQ1006T (I3 1115G4/4GB RAM/512GB SSD/15.6 FHD/WIN 10/BẠC)	https://www.hanoicomputer.vn/laptop-asus-x515ea-bq1006t-bac
LAPTOP HP PAVILION 15-EG0539TU (4P5G6PA) ( I5-1135G7/8GB RAM/512GB SSD/15.6 FHD/WIN10/BẠC)	https://www.hanoicomputer.vn/laptop-hp-pavilion-15-eg0539tu-4p5g6pa-bac
LAPTOP HP PAVILION 15-EG0513TU (46M12PA) ( I3-1125G4/4GB RAM/256GB SSD/15.6 FHD/WIN10/VÀNG)	https://www.hanoicomputer.vn/laptop-hp-pavilion-15-eg0513tu-46m12pa-vang
LAPTOP HP PAVILION 15-EG0509TU (46M08PA) ( I3-1125G4/4GB RAM/512GB SSD/15.6 FHD/WIN10/VÀNG)	https://www.hanoicomputer.vn/laptop-hp-pavilion-15-eg0509tu-46m08pa-vang
LAPTOP DELL LATITUDE 3520 (70251594) (I5 1135G7 8GB RAM/256GB SSD/15.6 INCH FHD/FEDORA/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-dell-latitude-3520-70251594-den-2021
LAPTOP HP 240 G8 (3D0E1PA) (I5 1135G7/4GB RAM/256GB SSD/14 FHD/FP/WIN10/BẠC)	https://www.hanoicomputer.vn/laptop-hp-240-g8-3d0e1pa-bac
LAPTOP DELL VOSTRO 5301 (YV5WY1) (I5 11300H 8GB RAM/512GBSSD/13.3 INCH FHD/WIN10/XÁM) (2021)	https://www.hanoicomputer.vn/laptop-dell-vostro-5301-yv5wy1-xam-2021
LAPTOP MSI MODERN 14 (B11MO-682VN) (I3 1115G4/8GB RAM/256GB SSD/14.0INCH FHD 72% NTSC/WIN10/XANH)	https://www.hanoicomputer.vn/laptop-msi-modern-14-b11mo-682vn-xanh
LAPTOP MSI MODERN 14 (B11SB-626VN) (I5-1155G7/8GB RAM/512GBSSD/MX450 2GB/14 INCH FHD 72% NTSC/WIN 10/XANH)	https://www.hanoicomputer.vn/laptop-msi-modern-14-b11sb-626vn-xanh
LAPTOP DELL GAMING G5 15 5500 (70252797) (I7 10750H/16GB RAM/512GB SSD/GTX1650TI 4G/15.6 INCH FHD 120HZ/WIN10/ĐEN)	https://www.hanoicomputer.vn/laptop-dell-gaming-g5-15-5500-70252797-den
LAPTOP ASUS D515DA-EJ845T (R3 3250U/4GB RAM/512GB SSD/15.6 FHD/WIN 10/BẠC)	https://www.hanoicomputer.vn/laptop-asus-d515da-ej845t-bac
LAPTOP MSI GAMING GF65 THIN (10UE-286VN) ( I5 10500H 16GB RAM/512GBSSD/RTX 3060 6G/15.6 INCH FHD 144HZ/WIN10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-msi-gaming-gf65-thin-10ue-286vn-den-2021
LAPTOP ACER GAMING PREDATOR HELIOS 300 PH315-54-75YD (NH.QC2SV.002) (I7 11800H/16GB RAM/512GB SSD/RTX3060 6G/15.6 INCH QHD 165HZ/WIN 10/ĐEN) (2021)	https://www.hanoicomputer.vn/laptop-acer-gaming-predator-helios-300-ph315-54-75yd-nhqc2sv002-den-2021
LAPTOP ACER ASPIRE 3 A315-58-3939 (NX.ADDSV.001) (I3 1115G4/4GBRAM/256GB SSD/15.6 INCH FHD/WIN 10/BẠC)	https://www.hanoicomputer.vn/laptop-acer-aspire-3-a315-58-3939-nxaddsv001-bac
LAPTOP ASUS GAMING ROG ZEPHYRUS GA401QE-K2097T (R9 5900HS/16GB RAM/1TB SSD/14 QWHD/RTX 3050TI 4GB/WIN10/TÚI/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-zephyrus-ga401qe-k2097t-xam
LAPTOP DELL XPS 13 9310 2 IN 1 (70260716/70262931) (I5 1135G7/8GB RAM/256GB SSD/13.4 INCH FHD TOUCH/WIN10/BẠC)	https://www.hanoicomputer.vn/laptop-dell-xps-13-9310-2-in-1-70260716-win10-bac
LAPTOP DELL VOSTRO 5410 (V4I5014W) (I5 11300H/8GB RAM/512GB SSD/14.0 INCH FHD /WIN10/OFFICE/XÁM) (2021)	https://www.hanoicomputer.vn/laptop-dell-vostro-5410-v4i5014w-xam-2021
LAPTOP DELL INSPIRON 7400 (N4I5134W) (I5 1135G7/16GB RAM/512GB SSD/MX350GB 2G/14.5 INCH QHD 100%SGRB /WIN10/BẠC) (2021)	https://www.hanoicomputer.vn/laptop-dell-inspiron-7400-n4i5134w-win10-bac-2021
LAPTOP ASUS X415EA-EB640T (I5 1135G7/4GB RAM/512GB SSD/14 FHD/WIN 10/BẠC)	https://www.hanoicomputer.vn/laptop-asus-x415ea-eb640t-bac
LAPTOP ASUS GAMING TUF FA506QR-AZ003T (R7 5800H/16GB RAM/512GB SSD/15.6 FHD 240HZ /RTX 3070 8GB/WIN10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-tuf-fa506qr-az003t-xam
LAPTOP ASUS GAMING ROG ZEPHYRUS GA401QEC-K2064T (R9 5900HS/16GB RAM/1TB SSD/14 WQHD/RTX 3050TI 4GB/WIN10/TÚI/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-zephyrus-ga401qec-k2064t-xam
LAPTOP DELL LATITUDE 7420 (42LT742000) (I5 1135G7 8GB RAM/256GB SSD/14.0 INCH FHD 400NITS/UBUNTU/ĐEN/VỎ NHÔM) (2021)	https://www.hanoicomputer.vn/laptop-dell-latitude-7420-42lt742000-den-nhom-2021
LAPTOP DELL LATITUDE 3410 (L3410I5SSD) (I5 10210U 8GB RAM/256GB SSD/14.0 INCH FULL HD/FEDORA/XÁM)	https://www.hanoicomputer.vn/laptop-dell-latitude-3410-l3410i5ssd-xam-2
LAPTOP ASUS GAMING ROG STRIX G513IH-HN015T (RYZEN 7 4800H/8GB RAM/512GB SSD/15.6 FHD 144HZ/GTX1650 4GB/WIN10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-gaming-rog-strix-g513ih-hn015t-xam
LAPTOP ASUS X415EA-EB548T (I5 1135G7/4GB RAM/512GB SSD/14 FHD/WIN 10/XÁM)	https://www.hanoicomputer.vn/laptop-asus-x415ea-eb548t-xam
LAPTOP MSI MODERN 14 (B10MW-646VN) (I5 10210U/8GB RAM/512GB SSD/14.0INCH FHD/WIN10/XÁM/VỎ NHÔM)	https://www.hanoicomputer.vn/laptop-msi-modern-14-b10mw-646vn-xam-vo-nhom
LAPTOP ASUS VIVOBOOK M513UA-L1221T (R5 5500U/8GB RAM/512GB SSD/15.6 FHD/WIN 10/BẠC)	https://www.hanoicomputer.vn/laptop-asus-vivobook-m513ua-l1221t-bac
LAPTOP ASUS VIVOBOOK M513UA-L1240T (R7 5700U/8GB RAM/512GB SSD/15.6 FHD/WIN 10/BẠC)	https://www.hanoicomputer.vn/laptop-asus-vivobook-m513ua-l1240t-bac
